# Ntotal = 207
#   n    k  Zl  Al  Zh  Ah  YieldL      YieldH      TKE[MeV]    TXE[MeV]    El[MeV]     Wl[MeV]     Eh[MeV]     Wh[MeV]
  180  686  42 112  50 124  1.0354e-04  1.0354e-04  1.6702e+02  2.7666e+01  1.7354e+01  5.8048e+00  1.0313e+01  3.4496e+00
  181  687  43 112  49 124  3.0969e-04  3.0969e-04  1.6758e+02  2.7536e+01  1.7680e+01  5.9174e+00  9.8568e+00  3.2991e+00
  182  688  44 112  48 124  1.1534e-04  1.1534e-04  1.6798e+02  3.3344e+01  2.1067e+01  5.8675e+00  1.2277e+01  3.4191e+00
  183  689  45 112  47 124  4.8775e-06  4.8775e-06  1.6822e+02  2.6708e+01  1.7821e+01  6.0860e+00  8.8865e+00  3.0347e+00
  184  697  42 113  50 123  1.4931e-05  1.4931e-05  1.6439e+02  2.5184e+01  1.5946e+01  5.7518e+00  9.2378e+00  3.3320e+00
  185  698  43 113  49 123  1.2910e-04  1.2910e-04  1.6494e+02  3.0293e+01  1.8899e+01  5.7115e+00  1.1394e+01  3.4436e+00
  186  699  44 113  48 123  1.3496e-04  1.3496e-04  1.6533e+02  3.2944e+01  2.0727e+01  5.7591e+00  1.2217e+01  3.3946e+00
  187  700  45 113  47 123  1.7133e-05  1.7133e-05  1.6557e+02  3.1740e+01  2.0466e+01  5.8638e+00  1.1274e+01  3.2303e+00
  188  707  42 114  50 122  1.4848e-06  1.4848e-06  1.6153e+02  2.7206e+01  1.6932e+01  5.5850e+00  1.0274e+01  3.3887e+00
  189  708  43 114  49 122  3.8685e-05  3.8685e-05  1.6207e+02  2.9260e+01  1.8394e+01  5.6433e+00  1.0866e+01  3.3337e+00
  190  709  44 114  48 122  1.1365e-04  1.1365e-04  1.6246e+02  3.7369e+01  2.3046e+01  5.5801e+00  1.4323e+01  3.4680e+00
  191  710  45 114  47 122  4.1573e-05  4.1573e-05  1.6269e+02  3.3123e+01  2.1323e+01  5.7566e+00  1.1800e+01  3.1857e+00
  192  711  46 114  46 122  1.7243e-06  1.7243e-06  1.6277e+02  3.4334e+01  2.1867e+01  5.7183e+00  1.2467e+01  3.2603e+00
  193  719  43 115  49 121  8.2053e-06  8.2053e-06  1.6000e+02  3.0735e+01  1.8995e+01  5.5050e+00  1.1740e+01  3.4023e+00
  194  720  44 115  48 121  6.9637e-05  6.9637e-05  1.6038e+02  3.5989e+01  2.2195e+01  5.5096e+00  1.3794e+01  3.4240e+00
  195  721  45 115  47 121  7.1515e-05  7.1515e-05  1.6061e+02  3.7016e+01  2.3206e+01  5.5825e+00  1.3809e+01  3.3220e+00
  196  722  46 115  46 121  8.9111e-06  8.9111e-06  1.6068e+02  3.4917e+01  2.2336e+01  5.6627e+00  1.2581e+01  3.1896e+00
  197  729  43 116  49 120  1.1297e-06  1.1297e-06  1.5835e+02  2.7827e+01  1.7447e+01  5.5047e+00  1.0381e+01  3.2753e+00
  198  730  44 116  48 120  2.8867e-05  2.8867e-05  1.5873e+02  3.8293e+01  2.3203e+01  5.3824e+00  1.5090e+01  3.5005e+00
  199  731  45 116  47 120  8.3291e-05  8.3291e-05  1.5895e+02  3.6432e+01  2.2880e+01  5.5321e+00  1.3552e+01  3.2766e+00
  200  732  46 116  46 120  2.9925e-05  2.9925e-05  1.5903e+02  4.0079e+01  2.5169e+01  5.5346e+00  1.4909e+01  3.2784e+00
  201  733  47 116  45 120  1.2174e-06  1.2174e-06  1.5895e+02  3.1399e+01  2.0331e+01  5.6472e+00  1.1068e+01  3.0742e+00
  202  741  44 117  48 119  7.4438e-06  7.4438e-06  1.5815e+02  3.4336e+01  2.0893e+01  5.3801e+00  1.3444e+01  3.4619e+00
  203  742  45 117  47 119  6.2007e-05  6.2007e-05  1.5838e+02  3.8158e+01  2.3483e+01  5.4331e+00  1.4675e+01  3.3953e+00
  204  743  46 117  46 119  6.2560e-05  6.2560e-05  1.5845e+02  3.8373e+01  2.4088e+01  5.5132e+00  1.4285e+01  3.2696e+00
  205  744  47 117  45 119  7.6515e-06  7.6515e-06  1.5838e+02  3.5620e+01  2.2786e+01  5.5823e+00  1.2833e+01  3.1440e+00
  206  752  45 118  47 118  1.7920e-05  1.7920e-05  1.5771e+02  3.5723e+01  2.2024e+01  5.4175e+00  1.3700e+01  3.3698e+00
  207  753  46 118  46 118  5.0781e-05  5.0781e-05  1.5778e+02  4.1985e+01  2.5933e+01  5.4273e+00  1.6053e+01  3.3596e+00
